"name","command","attribute","endpoint","destination-id"
"proxyconfiguration","force-write","accepted-command-list","3","2"
"proxyconfiguration","force-write","event-list","3","2"
"proxyconfiguration","force-write","attribute-list","3","2"
"proxyconfiguration","force-write","feature-map","3","2"
"proxyconfiguration","force-write","cluster-revision","3","2"
"proxyconfiguration","subscribe-by-id","","5","4"
"proxyconfiguration","subscribe","generated-command-list","4","3"
"proxyconfiguration","subscribe","accepted-command-list","4","3"
"proxyconfiguration","subscribe","event-list","4","3"
"proxyconfiguration","subscribe","attribute-list","4","3"
"proxyconfiguration","subscribe","feature-map","4","3"
"proxyconfiguration","subscribe","cluster-revision","4","3"
"proxyconfiguration","read-event-by-id","","3","2"
"proxyconfiguration","subscribe-event-by-id","","5","4"
"proxydiscovery","command-by-id","","4","3"
"proxydiscovery","read-by-id","","3","2"
"proxydiscovery","read","generated-command-list","2","1"
"proxydiscovery","read","accepted-command-list","2","1"
"proxydiscovery","read","event-list","2","1"
"proxydiscovery","read","attribute-list","2","1"
"proxydiscovery","read","feature-map","2","1"
"proxydiscovery","read","cluster-revision","2","1"
"proxydiscovery","write-by-id","","4","3"
"proxydiscovery","force-write","generated-command-list","3","2"
"proxydiscovery","force-write","accepted-command-list","3","2"
"proxydiscovery","force-write","event-list","3","2"
"proxydiscovery","force-write","attribute-list","3","2"
"proxydiscovery","force-write","feature-map","3","2"
"proxydiscovery","force-write","cluster-revision","3","2"
"proxydiscovery","subscribe-by-id","","5","4"
"proxydiscovery","subscribe","generated-command-list","4","3"
"proxydiscovery","subscribe","accepted-command-list","4","3"
"proxydiscovery","subscribe","event-list","4","3"
"proxydiscovery","subscribe","attribute-list","4","3"
"proxydiscovery","subscribe","feature-map","4","3"
"proxydiscovery","subscribe","cluster-revision","4","3"
"proxydiscovery","read-event-by-id","","3","2"
"proxydiscovery","subscribe-event-by-id","","5","4"
"proxyvalid","command-by-id","","4","3"
"proxyvalid","read-by-id","","3","2"
"proxyvalid","read","generated-command-list","2","1"
"proxyvalid","read","accepted-command-list","2","1"
"proxyvalid","read","event-list","2","1"
"proxyvalid","read","attribute-list","2","1"
"proxyvalid","read","feature-map","2","1"
"proxyvalid","read","cluster-revision","2","1"
"proxyvalid","write-by-id","","4","3"
"proxyvalid","force-write","generated-command-list","3","2"
"proxyvalid","force-write","accepted-command-list","3","2"
"proxyvalid","force-write","event-list","3","2"
"proxyvalid","force-write","attribute-list","3","2"
"proxyvalid","force-write","feature-map","3","2"
"proxyvalid","force-write","cluster-revision","3","2"
"proxyvalid","subscribe-by-id","","5","4"
"proxyvalid","subscribe","generated-command-list","4","3"
"proxyvalid","subscribe","accepted-command-list","4","3"
"proxyvalid","subscribe","event-list","4","3"
"proxyvalid","subscribe","attribute-list","4","3"
"proxyvalid","subscribe","feature-map","4","3"
"proxyvalid","subscribe","cluster-revision","4","3"
"proxyvalid","read-event-by-id","","3","2"
"proxyvalid","subscribe-event-by-id","","5","4"
"pulsewidthmodulation","command-by-id","","4","3"
"pulsewidthmodulation","read-by-id","","3","2"
"pulsewidthmodulation","read","generated-command-list","2","1"
"pulsewidthmodulation","read","accepted-command-list","2","1"
"pulsewidthmodulation","read","event-list","2","1"
"pulsewidthmodulation","read","attribute-list","2","1"
"pulsewidthmodulation","read","feature-map","2","1"
"pulsewidthmodulation","read","cluster-revision","2","1"
"pulsewidthmodulation","write-by-id","","4","3"
"pulsewidthmodulation","force-write","generated-command-list","3","2"
"pulsewidthmodulation","force-write","accepted-command-list","3","2"
"pulsewidthmodulation","force-write","event-list","3","2"
"pulsewidthmodulation","force-write","attribute-list","3","2"
"pulsewidthmodulation","force-write","feature-map","3","2"
"pulsewidthmodulation","force-write","cluster-revision","3","2"
"pulsewidthmodulation","subscribe-by-id","","5","4"
"pulsewidthmodulation","subscribe","generated-command-list","4","3"
"pulsewidthmodulation","subscribe","accepted-command-list","4","3"
"pulsewidthmodulation","subscribe","event-list","4","3"
"pulsewidthmodulation","subscribe","attribute-list","4","3"
"pulsewidthmodulation","subscribe","feature-map","4","3"
"pulsewidthmodulation","subscribe","cluster-revision","4","3"
"pulsewidthmodulation","read-event-by-id","","3","2"
"pulsewidthmodulation","subscribe-event-by-id","","5","4"
"pumpconfigurationandcontrol","command-by-id","","4","3"
"pumpconfigurationandcontrol","read-by-id","","3","2"
"pumpconfigurationandcontrol","read","max-pressure","2","1"
"pumpconfigurationandcontrol","read","max-speed","2","1"
"pumpconfigurationandcontrol","read","max-flow","2","1"
"pumpconfigurationandcontrol","read","min-const-pressure","2","1"
"pumpconfigurationandcontrol","read","max-const-pressure","2","1"
"pumpconfigurationandcontrol","read","min-comp-pressure","2","1"
"pumpconfigurationandcontrol","read","max-comp-pressure","2","1"
"pumpconfigurationandcontrol","read","min-const-speed","2","1"
"pumpconfigurationandcontrol","read","max-const-speed","2","1"
"pumpconfigurationandcontrol","read","min-const-flow","2","1"
"pumpconfigurationandcontrol","read","max-const-flow","2","1"
"pumpconfigurationandcontrol","read","min-const-temp","2","1"
"pumpconfigurationandcontrol","read","max-const-temp","2","1"
"pumpconfigurationandcontrol","read","pump-status","2","1"
"pumpconfigurationandcontrol","read","effective-operation-mode","2","1"
"pumpconfigurationandcontrol","read","effective-control-mode","2","1"
"pumpconfigurationandcontrol","read","capacity","2","1"
"pumpconfigurationandcontrol","read","speed","2","1"
"pumpconfigurationandcontrol","read","lifetime-running-hours","2","1"
"pumpconfigurationandcontrol","read","power","2","1"
"pumpconfigurationandcontrol","read","lifetime-energy-consumed","2","1"
"pumpconfigurationandcontrol","read","operation-mode","2","1"
"pumpconfigurationandcontrol","read","control-mode","2","1"
"pumpconfigurationandcontrol","read","generated-command-list","2","1"
"pumpconfigurationandcontrol","read","accepted-command-list","2","1"
"pumpconfigurationandcontrol","read","event-list","2","1"
"pumpconfigurationandcontrol","read","attribute-list","2","1"
"pumpconfigurationandcontrol","read","feature-map","2","1"
"pumpconfigurationandcontrol","read","cluster-revision","2","1"
"pumpconfigurationandcontrol","write-by-id","","4","3"
"pumpconfigurationandcontrol","force-write","max-pressure","3","2"
"pumpconfigurationandcontrol","force-write","max-speed","3","2"
"pumpconfigurationandcontrol","force-write","max-flow","3","2"
"pumpconfigurationandcontrol","force-write","min-const-pressure","3","2"
"pumpconfigurationandcontrol","force-write","max-const-pressure","3","2"
"pumpconfigurationandcontrol","force-write","min-comp-pressure","3","2"
"pumpconfigurationandcontrol","force-write","max-comp-pressure","3","2"
"pumpconfigurationandcontrol","force-write","min-const-speed","3","2"
"pumpconfigurationandcontrol","force-write","max-const-speed","3","2"
"pumpconfigurationandcontrol","force-write","min-const-flow","3","2"
"pumpconfigurationandcontrol","force-write","max-const-flow","3","2"
"pumpconfigurationandcontrol","force-write","min-const-temp","3","2"
"pumpconfigurationandcontrol","force-write","max-const-temp","3","2"
"pumpconfigurationandcontrol","force-write","pump-status","3","2"
"pumpconfigurationandcontrol","force-write","effective-operation-mode","3","2"
"pumpconfigurationandcontrol","force-write","effective-control-mode","3","2"
"pumpconfigurationandcontrol","force-write","capacity","3","2"
"pumpconfigurationandcontrol","force-write","speed","3","2"
"pumpconfigurationandcontrol","force-write","power","3","2"
"pumpconfigurationandcontrol","force-write","generated-command-list","3","2"
"pumpconfigurationandcontrol","force-write","accepted-command-list","3","2"
"pumpconfigurationandcontrol","force-write","event-list","3","2"
"pumpconfigurationandcontrol","force-write","attribute-list","3","2"
"pumpconfigurationandcontrol","force-write","feature-map","3","2"
"pumpconfigurationandcontrol","force-write","cluster-revision","3","2"
"pumpconfigurationandcontrol","write","lifetime-running-hours","3","2"
"pumpconfigurationandcontrol","write","lifetime-energy-consumed","3","2"
"pumpconfigurationandcontrol","write","operation-mode","3","2"
"pumpconfigurationandcontrol","write","control-mode","3","2"
"pumpconfigurationandcontrol","subscribe-by-id","","5","4"
"pumpconfigurationandcontrol","subscribe","max-pressure","4","3"
"pumpconfigurationandcontrol","subscribe","max-speed","4","3"
"pumpconfigurationandcontrol","subscribe","max-flow","4","3"
"pumpconfigurationandcontrol","subscribe","min-const-pressure","4","3"
"pumpconfigurationandcontrol","subscribe","max-const-pressure","4","3"
"pumpconfigurationandcontrol","subscribe","min-comp-pressure","4","3"
"pumpconfigurationandcontrol","subscribe","max-comp-pressure","4","3"
"pumpconfigurationandcontrol","subscribe","min-const-speed","4","3"
"pumpconfigurationandcontrol","subscribe","max-const-speed","4","3"
"pumpconfigurationandcontrol","subscribe","min-const-flow","4","3"
"pumpconfigurationandcontrol","subscribe","max-const-flow","4","3"
"pumpconfigurationandcontrol","subscribe","min-const-temp","4","3"
"pumpconfigurationandcontrol","subscribe","max-const-temp","4","3"
"pumpconfigurationandcontrol","subscribe","pump-status","4","3"
"pumpconfigurationandcontrol","subscribe","effective-operation-mode","4","3"
"pumpconfigurationandcontrol","subscribe","effective-control-mode","4","3"
"pumpconfigurationandcontrol","subscribe","capacity","4","3"
"pumpconfigurationandcontrol","subscribe","speed","4","3"
"pumpconfigurationandcontrol","subscribe","lifetime-running-hours","4","3"
"pumpconfigurationandcontrol","subscribe","power","4","3"
"pumpconfigurationandcontrol","subscribe","lifetime-energy-consumed","4","3"
"pumpconfigurationandcontrol","subscribe","operation-mode","4","3"
"pumpconfigurationandcontrol","subscribe","control-mode","4","3"
"pumpconfigurationandcontrol","subscribe","generated-command-list","4","3"
"pumpconfigurationandcontrol","subscribe","accepted-command-list","4","3"
"pumpconfigurationandcontrol","subscribe","event-list","4","3"
"pumpconfigurationandcontrol","subscribe","attribute-list","4","3"
"pumpconfigurationandcontrol","subscribe","feature-map","4","3"
"pumpconfigurationandcontrol","subscribe","cluster-revision","4","3"
"pumpconfigurationandcontrol","read-event-by-id","","3","2"
"pumpconfigurationandcontrol","subscribe-event-by-id","","5","4"
"radonconcentrationmeasurement","command-by-id","","4","3"
"radonconcentrationmeasurement","read-by-id","","3","2"
"radonconcentrationmeasurement","read","measured-value","2","1"
"radonconcentrationmeasurement","read","min-measured-value","2","1"
"radonconcentrationmeasurement","read","max-measured-value","2","1"
"radonconcentrationmeasurement","read","peak-measured-value","2","1"
"radonconcentrationmeasurement","read","peak-measured-value-window","2","1"
"radonconcentrationmeasurement","read","average-measured-value","2","1"
"radonconcentrationmeasurement","read","average-measured-value-window","2","1"
"radonconcentrationmeasurement","read","uncertainty","2","1"
"radonconcentrationmeasurement","read","measurement-unit","2","1"
"radonconcentrationmeasurement","read","measurement-medium","2","1"
"radonconcentrationmeasurement","read","level-value","2","1"
"radonconcentrationmeasurement","read","generated-command-list","2","1"
"radonconcentrationmeasurement","read","accepted-command-list","2","1"
"radonconcentrationmeasurement","read","event-list","2","1"
"radonconcentrationmeasurement","read","attribute-list","2","1"
"radonconcentrationmeasurement","read","feature-map","2","1"
"radonconcentrationmeasurement","read","cluster-revision","2","1"
